main_image,description,brand,ids,additional_description,attributes,catalog_number
product_images/39/341/BG200805420Non20Metal20Insert.jpg,BOSTON 08052 XFCA15 NON METAL INSERTS,Boston Gear,39341,"<p>Boston Gear FC 3-jaw couplings are available with a choice of three coupling insert materials.  1) Oil impregnated BOST-BRONZ  - high torque loads, lower speeds;   2) Oil-resistant synthetic rubber –quiet operation;  3) Polyurethane – moderate to heavy shock loads;  And don’t forget Boston Gear Guaranteed Same Day Shipment program – revolutionary premium free guaranteed same day shipment for in-stock items.</p><br><table><tr><th>Product Family</th><th>FC Series Coupling Insert</th></tr><tr><th>Weight</th><th>0.021</th></tr><tr><th>Product Description</th><th>Coupling Insert, FC Series, Polyurethane</th></tr><tr><th>Altra Master No.</th><th>30214536</th></tr><tr><th>Material</th><th>Polyurethane</th></tr><tr><th>UPC</th><th>781711080528</th></tr><tr><th>Family Id</th><th>30,019</th></tr><tr><th>Use With Coupling</th><th>FC15</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30214536|UPC:781711080528|Material:Polyurethane|Use With Coupling:FC15|Product Family:FC Series Coupling Insert|Product Description:Coupling Insert, FC Series, Polyurethane|Weight:0.021",XFCA15
product_images/39/345/BG200805420Non20Metal20Insert.jpg,BOSTON 08060 XFCA38 NON METAL INSERTS,Boston Gear,39345,"<p>Boston Gear FC 3-jaw couplings are available with a choice of three coupling insert materials.  1) Oil impregnated BOST-BRONZ  - high torque loads, lower speeds;   2) Oil-resistant synthetic rubber –quiet operation;  3) Polyurethane – moderate to heavy shock loads;  And don’t forget Boston Gear Guaranteed Same Day Shipment program – revolutionary premium free guaranteed same day shipment for in-stock items.</p><br><table><tr><th>Product Family</th><th>FC Series Coupling Insert</th></tr><tr><th>Weight</th><th>0.301</th></tr><tr><th>Product Description</th><th>Coupling Insert, FC Series, Polyurethane</th></tr><tr><th>Altra Master No.</th><th>30214540</th></tr><tr><th>Material</th><th>Polyurethane</th></tr><tr><th>UPC</th><th>781711080603</th></tr><tr><th>Family Id</th><th>30,019</th></tr><tr><th>Use With Coupling</th><th>FC38</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30214540|UPC:781711080603|Material:Polyurethane|Use With Coupling:FC38|Product Family:FC Series Coupling Insert|Product Description:Coupling Insert, FC Series, Polyurethane|Weight:0.301",XFCA38
product_images/39/365/BG_50962_Solid_Bar_1.jpg,BOSTON 50965 SP32 FI SOLID BAR 2 X 13,Boston Gear,39365,"<p>Boston Gear solid bar, BOStonE F-1</p><br><table><tr><th>Product Family</th><th>BOStonE</th></tr><tr><th>Weight</th><th>0.002</th></tr><tr><th>Product Description</th><th>Bearing, BOStonE F-1, solid bar, Glass Filled Teflon, 2"" OD</th></tr><tr><th>Max V Value (fpm)</th><th>400</th></tr><tr><th>Material</th><th>Glass Filled Teflon</th></tr><tr><th>UPC</th><th>781711509654</th></tr><tr><th>Max PV Value</th><th>20,000</th></tr><tr><th>Family Id</th><th>30,072</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>2.0000</th></tr><tr><th>Assembly Types</th><th>30232907</th></tr><tr><th>Max P Value</th><th>1,000</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","UPC:781711509654|Outside Diameter:2.0000|Material:Glass Filled Teflon|Product Family:BOStonE|Assembly Types:30232907|Length:13.000000|Max PV Value:20,000|Max P Value:1,000|Max V Value (fpm):400|Product Description:Bearing, BOStonE F-1, solid bar, Glass Filled Teflon, 2"" OD|Weight:0.002|Product Note:BOStonE F-1 bearings may be green, white or any other color.",SP32
product_images/39/381/BG_57496_Delrin_Roller_1.jpg,BOSTON 57492 R700D DELRIN ROLLERS,Boston Gear,39381,"<p>Boston Gear roller, BOStonE</p><br><table><tr><th>Product Family</th><th>BOStonE</th></tr><tr><th>Weight</th><th>0.006</th></tr><tr><th>Product Description</th><th>Bearing, BOStonE, roller, Delrin, 1/8"" ID</th></tr><tr><th>Inside Diameter</th><th>0.125000</th></tr><tr><th>Material</th><th>Delrin</th></tr><tr><th>UPC</th><th>781711574928</th></tr><tr><th>Max PV Value</th><th>3,000</th></tr><tr><th>Family Id</th><th>30,072</th></tr><tr><th>Length</th><th>0.562500</th></tr><tr><th>Outside Diameter</th><th>0.7000</th></tr><tr><th>Assembly Types</th><th>30238092</th></tr><tr><th>Max P Value</th><th>480</th></tr><tr><th>Max V Value (fpm)</th><th>300</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","UPC:781711574928|Inside Diameter:0.125000|Outside Diameter:0.7000|Material:Delrin|Product Family:BOStonE|Assembly Types:30238092|Length:0.562500|Max PV Value:3,000|Max P Value:480|Max V Value (fpm):300|Product Description:Bearing, BOStonE, roller, Delrin, 1/8"" ID|Weight:0.006|Product Note:BOStonE F-1 bearings may be green, white or any other color.",R700D
product_images/39/385/BG_57496_Delrin_Roller_1.jpg,BOSTON 57496 R900D DELRIN ROLLERS,Boston Gear,39385,"<p>Boston Gear roller, BOStonE</p><br><table><tr><th>Product Family</th><th>BOStonE</th></tr><tr><th>Weight</th><th>0.011</th></tr><tr><th>Product Description</th><th>Bearing, BOStonE, roller, Delrin, 1/2"" ID</th></tr><tr><th>Inside Diameter</th><th>0.500000</th></tr><tr><th>Material</th><th>Delrin</th></tr><tr><th>UPC</th><th>781711574966</th></tr><tr><th>Max PV Value</th><th>3,000</th></tr><tr><th>Family Id</th><th>30,072</th></tr><tr><th>Length</th><th>0.562500</th></tr><tr><th>Outside Diameter</th><th>0.9000</th></tr><tr><th>Assembly Types</th><th>30238096</th></tr><tr><th>Max P Value</th><th>480</th></tr><tr><th>Max V Value (fpm)</th><th>300</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","UPC:781711574966|Inside Diameter:0.500000|Outside Diameter:0.9000|Material:Delrin|Product Family:BOStonE|Assembly Types:30238096|Length:0.562500|Max PV Value:3,000|Max P Value:480|Max V Value (fpm):300|Product Description:Bearing, BOStonE, roller, Delrin, 1/2"" ID|Weight:0.011|Product Note:BOStonE F-1 bearings may be green, white or any other color.",R900D
product_images/39/389/BG_57496_Delrin_Roller_1.jpg,BOSTON 57500 R1370D DELRIN ROLLERS,Boston Gear,39389,"<p>Boston Gear roller, BOStonE</p><br><table><tr><th>Product Family</th><th>BOStonE</th></tr><tr><th>Weight</th><th>0.031</th></tr><tr><th>Product Description</th><th>Bearing, BOStonE, roller, Delrin, 1/2"" ID</th></tr><tr><th>Inside Diameter</th><th>0.500000</th></tr><tr><th>Material</th><th>Delrin</th></tr><tr><th>UPC</th><th>781711575000</th></tr><tr><th>Max PV Value</th><th>3,000</th></tr><tr><th>Family Id</th><th>30,072</th></tr><tr><th>Length</th><th>0.875000</th></tr><tr><th>Outside Diameter</th><th>1.3700</th></tr><tr><th>Assembly Types</th><th>30238100</th></tr><tr><th>Max P Value</th><th>480</th></tr><tr><th>Max V Value (fpm)</th><th>300</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","UPC:781711575000|Inside Diameter:0.500000|Outside Diameter:1.3700|Material:Delrin|Product Family:BOStonE|Assembly Types:30238100|Length:0.875000|Max PV Value:3,000|Max P Value:480|Max V Value (fpm):300|Product Description:Bearing, BOStonE, roller, Delrin, 1/2"" ID|Weight:0.031|Product Note:BOStonE F-1 bearings may be green, white or any other color.",R1370D
product_images/39/393/BG_57496_Delrin_Roller_1.jpg,BOSTON 57504 R1620D DELRIN ROLLERS,Boston Gear,39393,"<p>Boston Gear roller, BOStonE</p><br><table><tr><th>Product Family</th><th>BOStonE</th></tr><tr><th>Weight</th><th>0.061</th></tr><tr><th>Product Description</th><th>Bearing, BOStonE, roller, Delrin, 1/2"" ID</th></tr><tr><th>Inside Diameter</th><th>0.500000</th></tr><tr><th>Material</th><th>Delrin</th></tr><tr><th>UPC</th><th>781711575048</th></tr><tr><th>Max PV Value</th><th>3,000</th></tr><tr><th>Family Id</th><th>30,072</th></tr><tr><th>Length</th><th>1.000000</th></tr><tr><th>Outside Diameter</th><th>1.6200</th></tr><tr><th>Assembly Types</th><th>30238104</th></tr><tr><th>Max P Value</th><th>480</th></tr><tr><th>Max V Value (fpm)</th><th>300</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","UPC:781711575048|Inside Diameter:0.500000|Outside Diameter:1.6200|Material:Delrin|Product Family:BOStonE|Assembly Types:30238104|Length:1.000000|Max PV Value:3,000|Max P Value:480|Max V Value (fpm):300|Product Description:Bearing, BOStonE, roller, Delrin, 1/2"" ID|Weight:0.061|Product Note:BOStonE F-1 bearings may be green, white or any other color.",R1620D
product_images/39/397/BG_57496_Delrin_Roller_1.jpg,BOSTON 57508 R2120D DELRIN ROLLERS,Boston Gear,39397,"<p>Boston Gear roller, BOStonE</p><br><table><tr><th>Product Family</th><th>BOStonE</th></tr><tr><th>Weight</th><th>0.081</th></tr><tr><th>Product Description</th><th>Bearing, BOStonE, roller, Delrin, 1/2"" ID</th></tr><tr><th>Inside Diameter</th><th>0.500000</th></tr><tr><th>Material</th><th>Delrin</th></tr><tr><th>UPC</th><th>781711575086</th></tr><tr><th>Max PV Value</th><th>3,000</th></tr><tr><th>Family Id</th><th>30,072</th></tr><tr><th>Length</th><th>1.000000</th></tr><tr><th>Outside Diameter</th><th>2.1200</th></tr><tr><th>Assembly Types</th><th>30238108</th></tr><tr><th>Max P Value</th><th>480</th></tr><tr><th>Max V Value (fpm)</th><th>300</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","UPC:781711575086|Inside Diameter:0.500000|Outside Diameter:2.1200|Material:Delrin|Product Family:BOStonE|Assembly Types:30238108|Length:1.000000|Max PV Value:3,000|Max P Value:480|Max V Value (fpm):300|Product Description:Bearing, BOStonE, roller, Delrin, 1/2"" ID|Weight:0.081|Product Note:BOStonE F-1 bearings may be green, white or any other color.",R2120D
product_images/39/405/BG_57496_Delrin_Roller_1.jpg,BOSTON 57516 R3750D DELRIN ROLLERS,Boston Gear,39405,"<p>Boston Gear roller, BOStonE</p><br><table><tr><th>Product Family</th><th>BOStonE</th></tr><tr><th>Weight</th><th>0.511</th></tr><tr><th>Product Description</th><th>Bearing, BOStonE, roller, Delrin, 1"" ID</th></tr><tr><th>Inside Diameter</th><th>1.000000</th></tr><tr><th>Material</th><th>Delrin</th></tr><tr><th>UPC</th><th>781711575161</th></tr><tr><th>Max PV Value</th><th>3,000</th></tr><tr><th>Family Id</th><th>30,072</th></tr><tr><th>Length</th><th>2.000000</th></tr><tr><th>Outside Diameter</th><th>3.7500</th></tr><tr><th>Assembly Types</th><th>30238116</th></tr><tr><th>Max P Value</th><th>480</th></tr><tr><th>Max V Value (fpm)</th><th>300</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","UPC:781711575161|Inside Diameter:1.000000|Outside Diameter:3.7500|Material:Delrin|Product Family:BOStonE|Assembly Types:30238116|Length:2.000000|Max PV Value:3,000|Max P Value:480|Max V Value (fpm):300|Product Description:Bearing, BOStonE, roller, Delrin, 1"" ID|Weight:0.511|Product Note:BOStonE F-1 bearings may be green, white or any other color.",R3750D
product_images/39/401/BG_57496_Delrin_Roller_1.jpg,BOSTON 57512 R2750D DELRIN ROLLERS,Boston Gear,39401,"<p>Boston Gear roller, BOStonE</p><br><table><tr><th>Product Family</th><th>BOStonE</th></tr><tr><th>Weight</th><th>0.196</th></tr><tr><th>Product Description</th><th>Bearing, BOStonE, roller, Delrin, 3/4"" ID</th></tr><tr><th>Inside Diameter</th><th>0.750000</th></tr><tr><th>Material</th><th>Delrin</th></tr><tr><th>UPC</th><th>781711575123</th></tr><tr><th>Max PV Value</th><th>3,000</th></tr><tr><th>Family Id</th><th>30,072</th></tr><tr><th>Length</th><th>1.500000</th></tr><tr><th>Outside Diameter</th><th>2.7500</th></tr><tr><th>Assembly Types</th><th>30238112</th></tr><tr><th>Max P Value</th><th>480</th></tr><tr><th>Max V Value (fpm)</th><th>300</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","UPC:781711575123|Inside Diameter:0.750000|Outside Diameter:2.7500|Material:Delrin|Product Family:BOStonE|Assembly Types:30238112|Length:1.500000|Max PV Value:3,000|Max P Value:480|Max V Value (fpm):300|Product Description:Bearing, BOStonE, roller, Delrin, 3/4"" ID|Weight:0.196|Product Note:BOStonE F-1 bearings may be green, white or any other color.",R2750D
product_images/39/556/BG_AC-Motor_ODP.jpg,BOSTON 63316 DS 1/4 HP 115V1PH AC MOTOR,Boston Gear,39556,"<p>Boston Gear open drip proof NEMA c-face AC motors are offered in ratings from ¼ to 5 horsepower; 115, 230, and 460 volt models; single and three phase.  And don’t forget Boston Gear Guaranteed Same Day Shipment program – revolutionary premium free guaranteed same day shipment for in-stock items.</p><br><table><tr><th>Voltage-Phase-Hz</th><th>115-1-60</th></tr><tr><th>Product Family</th><th>AC Motors</th></tr><tr><th>Weight</th><th>16</th></tr><tr><th>Product Description</th><th>1/4 HP, 115/-1-60, 56C, Less Base</th></tr><tr><th>Full Load Eff %</th><th>56</th></tr><tr><th>Motor Type</th><th>AC Motor, ODP, C-Face</th></tr><tr><th>Service Factor</th><th>1.35</th></tr><tr><th>Locked Rotor</th><th>3.15</th></tr><tr><th>Full Load (amps)</th><th>5.4</th></tr><tr><th>Family Id</th><th>30,025</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr><tr><th>Bore Code</th><th>B5</th></tr><tr><th>Horse Power</th><th>1/4</th></tr><tr><th>NEMA Mounting</th><th>56C</th></tr></table>","Horse Power:1/4|Voltage-Phase-Hz:115-1-60|Bore Code:B5|Product Family:AC Motors|Locked Rotor:3.15|Motor Type:AC Motor, ODP, C-Face|Full Load Eff %:56|Service Factor:1.35|Product Description:1/4 HP, 115/-1-60, 56C, Less Base|Weight:16",DS
product_images/39/560/BG_AC-Motor_ODP.jpg,BOSTON 63531 DU 1/4HP 230/460V3P AC MOTOR,Boston Gear,39560,"<p>Boston Gear open drip proof NEMA c-face AC motors are offered in ratings from ¼ to 5 horsepower; 115, 230, and 460 volt models; single and three phase.  And don’t forget Boston Gear Guaranteed Same Day Shipment program – revolutionary premium free guaranteed same day shipment for in-stock items.</p><br><table><tr><th>Voltage-Phase-Hz</th><th>230/460-3-60</th></tr><tr><th>Product Family</th><th>AC Motors</th></tr><tr><th>Weight</th><th>16</th></tr><tr><th>Product Description</th><th>1/4 HP, 230/460-3-60, 56C, Less Base</th></tr><tr><th>Full Load Eff %</th><th>66</th></tr><tr><th>Motor Type</th><th>AC Motor, ODP, C-Face</th></tr><tr><th>Service Factor</th><th>1.15</th></tr><tr><th>Locked Rotor</th><th>2.78</th></tr><tr><th>Full Load (amps)</th><th>1.3/.65</th></tr><tr><th>Family Id</th><th>30,025</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr><tr><th>Bore Code</th><th>B5</th></tr><tr><th>Horse Power</th><th>1/4</th></tr><tr><th>NEMA Mounting</th><th>56C</th></tr></table>","Horse Power:1/4|Voltage-Phase-Hz:230/460-3-60|Bore Code:B5|Product Family:AC Motors|Locked Rotor:2.78|Motor Type:AC Motor, ODP, C-Face|Full Load Eff %:66|Service Factor:1.15|Product Description:1/4 HP, 230/460-3-60, 56C, Less Base|Weight:16",DU
product_images/39/565/BG_AC-Motor_ODP.jpg,BOSTON 63538 HU 1HP 230/460V3P143 AC MOTOR,Boston Gear,39565,"<p>Boston Gear open drip proof NEMA c-face AC motors are offered in ratings from ¼ to 5 horsepower; 115, 230, and 460 volt models; single and three phase.  And don’t forget Boston Gear Guaranteed Same Day Shipment program – revolutionary premium free guaranteed same day shipment for in-stock items.</p><br><table><tr><th>Voltage-Phase-Hz</th><th>230/460-3-60</th></tr><tr><th>Product Family</th><th>AC Motors</th></tr><tr><th>Weight</th><th>31</th></tr><tr><th>Product Description</th><th>1 HP, 230/460-3-60, 143TC, Less Base</th></tr><tr><th>Full Load Eff %</th><th>78</th></tr><tr><th>Motor Type</th><th>AC Motor, ODP, C-Face</th></tr><tr><th>Service Factor</th><th>1.15</th></tr><tr><th>Locked Rotor</th><th>9.75</th></tr><tr><th>Full Load (amps)</th><th>3.4/1.7</th></tr><tr><th>Family Id</th><th>30,025</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr><tr><th>Bore Code</th><th>B7</th></tr><tr><th>Horse Power</th><th>1</th></tr><tr><th>NEMA Mounting</th><th>143TC/145TC</th></tr></table>","Horse Power:1|Voltage-Phase-Hz:230/460-3-60|Bore Code:B7|NEMA Mounting:143TC/145TC|Product Family:AC Motors|Locked Rotor:9.75|Motor Type:AC Motor, ODP, C-Face|Full Load Eff %:78|Service Factor:1.15|Product Description:1 HP, 230/460-3-60, 143TC, Less Base|Weight:31",HU
