id,catalog_number,description
39560,DU,"Horse Power:1/4|Voltage-Phase-Hz:230/460-3-60|Bore Code:B5|Product Family:AC Motors|Locked Rotor:2.78|Motor Type:AC Motor, ODP, C-Face|Full Load Eff %:66|Service Factor:1.15|Product Description:1/4 HP, 230/460-3-60, 56C, Less Base|Weight:16"
39565,HU,"Horse Power:1|Voltage-Phase-Hz:230/460-3-60|Bore Code:B7|NEMA Mounting:143TC/145TC|Product Family:AC Motors|Locked Rotor:9.75|Motor Type:AC Motor, ODP, C-Face|Full Load Eff %:78|Service Factor:1.15|Product Description:1 HP, 230/460-3-60, 143TC, Less Base|Weight:31"
39569,MU,"Horse Power:5|Voltage-Phase-Hz:230/460-3-60|Bore Code:B9|NEMA Mounting:182TC/184TC|Product Family:AC Motors|Locked Rotor:37.35|Motor Type:AC Motor, ODP, C-Face|Full Load Eff %:85|Service Factor:1.15|Product Description:5 HP, 230/460-3-60, 184TC, Less Base|Weight:62"
39573,ERTF,"Horse Power:1/3|Voltage-Phase-Hz:115/230-1-60|Bore Code:B5|Product Family:AC Motors|Locked Rotor:3.82|Motor Type:AC Motor, TEFC, C-Face|Full Load Eff %:62|Service Factor:1.15|Product Description:1/3 HP, 115/230-1-60, 56C , Less Base|Weight:26"
39581,DUT,"Horse Power:1/4|Voltage-Phase-Hz:230/460-3-60|Bore Code:B5|Product Family:AC Motors|Locked Rotor:3.51|Motor Type:AC Motor, TENV, C-Face|Full Load Eff %:70|Service Factor:1.15|Product Description:1/4 HP, 230/460-3-60, 56C, Less Base|Weight:16"
39585,FUT,"Horse Power:1/2|Voltage-Phase-Hz:230/460-3-60|Bore Code:B5|NEMA Mounting:56C|Product Family:AC Motors|Locked Rotor:3.90|Motor Type:AC Motor, TENV, C-Face|Full Load Eff %:75|Service Factor:1.15|Product Description:1/2 HP, 230/460-3-60, 56C, Less Base|Weight:25"
39605,MYTF,"Horse Power:5|Voltage-Phase-Hz:575-3-60|Bore Code:B9|NEMA Mounting:182TC/184TC|Product Family:AC Motors|Locked Rotor:43.95|Motor Type:AC Motor, TEFC, C-Face|Full Load Eff %:86|Service Factor:1.15|Product Description:5 HP, 575-3-60, 184TC , Less Base|Weight:77"
39601,HYTF,"Horse Power:1|Voltage-Phase-Hz:575-3-60|Bore Code:B7|NEMA Mounting:143TC/145TC|Product Family:AC Motors|Locked Rotor:9.75|Motor Type:AC Motor, TEFC, C-Face|Full Load Eff %:78|Service Factor:1.15|Product Description:1 HP, 575-3-60, 143TC , Less Base|Weight:32"
32181,J300B,"Altra Master No.:30214743|UPC:781711084489|Overall Length:9.000000|Material:Alloy Steel|Hub Diameter:3.000000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:12.801|Bore Length:2-31/32""|Bore Diameter (both ends):1-1/2""|Bore Diameter (both ends):1-1/2 (in)"
32185,JS62,"Overall Length:2.250000|Material:Stainless Steel|Hub Diameter:0.625000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
32197,JS87B,"Altra Master No.:30214759|UPC:781711084809|Overall Length:3.000000|Material:Stainless Steel|Hub Diameter:0.875000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:0.321|Bore Length:1-3/64""|Bore Diameter (both ends):7/16""|Bore Diameter (both ends):7/16 (in)"
32201,JS175B,"Altra Master No.:30214763|UPC:781711084885|Overall Length:5.000000|Material:Stainless Steel|Hub Diameter:1.750000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:2.401|Bore Length:1-19/32""|Bore Diameter (both ends):7/8""|Bore Diameter (both ends):7/8 (in)"
32709,FH547,"UPC:781711574799|Type:Flanged|Inside Diameter:0.312500|Outside Diameter:0.5000|Material:Nylatron GS|Flange Diameter:0.750000|Flange Thickness:0.062500|Product Family:BOStonE|Assembly Types:30238079|Length:0.875000|Max PV Value:4,000|Max P Value:500|Max V Value (fpm):300|Product Description:Bearing, BOStonE, roll end adaptor for hex shaft, Nylatron GS, 5/16"" ID|Weight:0.006|Product Note:BOStonE F-1 bearings may be green, white or any other color."
32713,FH11710,"UPC:781711577080|Type:Flanged|Inside Diameter:0.687500|Outside Diameter:0.8750|Material:Nylatron GS|Flange Diameter:1.125000|Flange Thickness:0.093750|Product Family:BOStonE|Assembly Types:30238214|Length:1.250000|Max PV Value:4,000|Max P Value:500|Max V Value (fpm):300|Product Description:Bearing, BOStonE, roll end adaptor for hex shaft, Nylatron GS, 11/16"" ID|Weight:0.015|Product Note:BOStonE F-1 bearings may be green, white or any other color."
42159,RA632,"Altra Master No.:30231962|UPC:781711494196|Shaft Arrangement:3-Way Shaft|Ratio:2:1|Output RPM @1750:875.0|Product Family:Right 90 Series (Spiral Bevel)|Pre-Lubricated:Yes|Product Description:Right-90 Spiral Bevel Gear Drive, 2:1 Ratio, 3-Way Shaft|Recommended Lubrication:Klubersynth UH1 6-460|Weight:0.751|Torque Rating:9.5|Output HP(Class I):0.1|Size:RA6|Shaft Diameter:0.375000"
42163,RA1032,"Altra Master No.:30231966|UPC:781711494233|Shaft Arrangement:3-Way Shaft|Ratio:2:1|Output RPM @1750:875.0|Product Family:Right 90 Series (Spiral Bevel)|Pre-Lubricated:Yes|Product Description:Right-90 Spiral Bevel Gear Drive, 2:1 Ratio, 3-Way Shaft|Recommended Lubrication:Klubersynth UH1 6-460|Weight:4.601|Torque Rating:40|Output HP(Class I):3.5|Size:RA10|Shaft Diameter:0.625000"
42167,RA1532,"Altra Master No.:30231970|UPC:781711494271|Shaft Arrangement:3-Way Shaft|Ratio:2:1|Output RPM @1750:875.0|Product Family:Right 90 Series (Spiral Bevel)|Pre-Lubricated:Yes|Product Description:Right-90 Spiral Bevel Gear Drive, 2:1 Ratio, 3-Way Shaft|Recommended Lubrication:Klubersynth UH1 6-460|Weight:8.001|Torque Rating:132|Output HP(Class I):3.5|Size:RA15|Shaft Diameter:0.750000"
35952,G664,"Altra Master No.:30216891|UPC:781711120569|Inside Diameter:1.480000|Diametrical Pitch:32|Outside Diameter:2.000|Material:Brass|Face Width:0.192|Product Family:Internal Spur Gears|Pitch Diameter:1.500|Product Description:Internal Gear, 14 1/2 PA, 32 DP, 48 Teeth, Brass|Weight:0.101|Pressure Angle:14-1/2 Degree Pressure Angle"
35944,G691,"Altra Master No.:30216883|UPC:781711120408|Inside Diameter:2.960000|Diametrical Pitch:16|Outside Diameter:3.750|Material:Brass|Face Width:0.317|Product Family:Internal Spur Gears|Pitch Diameter:3.000|Product Description:Internal Gear, 14 1/2 PA, 16 DP, 48 Teeth, Brass|Weight:0.401|Pressure Angle:14-1/2 Degree Pressure Angle"
35948,G677,"Altra Master No.:30216887|UPC:781711120484|Inside Diameter:1.970000|Diametrical Pitch:24|Outside Diameter:2.750|Material:Brass|Face Width:0.255|Product Family:Internal Spur Gears|Pitch Diameter:2.000|Product Description:Internal Gear, 14 1/2 PA, 24 DP, 48 Teeth, Brass|Weight:0.301|Pressure Angle:14-1/2 Degree Pressure Angle"
35956,G670,"Altra Master No.:30216895|UPC:781711120644|Inside Diameter:5.980000|Diametrical Pitch:32|Outside Diameter:6.750|Material:Brass|Face Width:0.192|Product Family:Internal Spur Gears|Pitch Diameter:6.000|Product Description:Internal Gear, 14 1/2 PA, 32 DP, 192 Teeth, Brass|Weight:0.501|Pressure Angle:14-1/2 Degree Pressure Angle"
35960,G637,"Altra Master No.:30216899|UPC:781711120729|Inside Diameter:2.990000|Diametrical Pitch:48|Outside Diameter:3.750|Material:Brass|Face Width:0.130|Product Family:Internal Spur Gears|Pitch Diameter:3.000|Product Description:Internal Gear, 14 1/2 PA, 48 DP, 144 Teeth, Brass|Weight:0.201|Pressure Angle:14-1/2 Degree Pressure Angle"
38409,GP1026,"Altra Master No.:30235656|UPC:781711541104|Ratio:20:1|Diametrical Pitch:32|Center Distance:0.666|Material:Acetal|Mating Worm (Hard):32 DP, Single Thread|Hub Diameter:0.500|Bore Size:0.187|Product Family:Worm Gears|O/P Rating:Not Rated|Product Description:Worm Gear, 32 DP, 14.5 PA, 20 Teeth, RH, Acetal|Weight:0.011"
38441,LTHBP,"Altra Master No.:30235688|UPC:781711541425|Diametrical Pitch:32|Outside Diameter:0.500|Mating Gear:32 DP, Single Thread|Material:Acetal|Face (Thread Length):0.641|KWY/Setscrew/Other:No KWY or Setscrew|Hub Diameter:0.320|Bore Size:0.187|Product Family:Worms|Pitch Diameter:0.438|Product Description:Worm, 32 DP, 14.5 PA, .438 PD, RH, Acetal|Weight:0.011"
38776,XFCBB12,"Altra Master No.:30214542|UPC:781711080641|Material:Bost-Bronz|Use With Coupling:FC12|Product Family:FC Series Coupling Insert|Product Description:Coupling Insert, FC Series, Bost-Bronz|Weight:0.051"
38780,XFCBB30,"Altra Master No.:30214546|UPC:781711080726|Material:Bost-Bronz|Use With Coupling:FC30|Product Family:FC Series Coupling Insert|Product Description:Coupling Insert, FC Series, Bost-Bronz|Weight:0.521"
38784,XFCR15,"Altra Master No.:30214550|UPC:781711080801|Material:Rubber|Use With Coupling:FC15|Product Family:FC Series Coupling Insert|Product Description:Coupling Insert, FC Series, Rubber|Weight:0.021"
38788,XFCR38,"Altra Master No.:30214554|UPC:781711080887|Material:Rubber|Use With Coupling:FC38|Product Family:FC Series Coupling Insert|Product Description:Coupling Insert, FC Series, Rubber|Weight:0.221"
38864,MCB820,"Altra Master No.:30225670|UPC:781711330203|Inside Diameter:0.500000|Outside Diameter:1.2500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:4-3/4|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38868,MCB1018,"Altra Master No.:30225675|UPC:781711330302|Inside Diameter:0.625000|Outside Diameter:1.1250|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:3|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38876,MCB1228,"Altra Master No.:30225686|UPC:781711330548|Inside Diameter:0.750000|Outside Diameter:1.7500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:8|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38884,MCB1428,"Altra Master No.:30225695|UPC:781711330746|Inside Diameter:0.875000|Outside Diameter:1.7500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:7-1/2|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38888,MCB1628,"Altra Master No.:30225702|UPC:781711330883|Inside Diameter:1.000000|Outside Diameter:1.7500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:7|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38880,MCB1244,"Altra Master No.:30225691|UPC:781711330661|Inside Diameter:0.750000|Outside Diameter:2.7500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:24|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38892,MCB1640,"Altra Master No.:30225707|UPC:781711331002|Inside Diameter:1.000000|Outside Diameter:2.5000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:17-1/2|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38896,MCB1656,"Altra Master No.:30225711|UPC:781711331088|Inside Diameter:1.000000|Outside Diameter:3.5000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:37-1/2|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38904,MCB2028,"Altra Master No.:30225723|UPC:781711331323|Inside Diameter:1.250000|Outside Diameter:1.7500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:5-1/2|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38908,MCB2036,"Altra Master No.:30225727|UPC:781711331408|Inside Diameter:1.250000|Outside Diameter:2.2500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:12|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38912,MCB2052,"Altra Master No.:30225734|UPC:781711331545|Inside Diameter:1.250000|Outside Diameter:3.2500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:30|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38920,MCB2434,"Altra Master No.:30225744|UPC:781711331804|Inside Diameter:1.500000|Outside Diameter:2.1250|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:8|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38916,MCB2234,"Altra Master No.:30225739|UPC:781711331644|Inside Diameter:1.375000|Outside Diameter:2.1250|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:9-1/2|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38928,MCB2460,"Altra Master No.:30225752|UPC:781711331989|Inside Diameter:1.500000|Outside Diameter:3.7500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:40|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
