id,catalog_number,add_descr
2850073,MP10036,"Industrial Grade - Pulling Grips, Medium Duty - Standard Length, Flexible Eye, T-Type Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Medium duty pulling grips are recommended for heavy or rugged applications, and are ideally suited for overhead and underground installations. These grips are woven in galvanized steel."
2850074,MP10048,"Industrial Grade - Pulling Grips, Medium Duty - Long Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Medium duty pulling grips are recommended for heavy or rugged applications, and are ideally suited for overhead and underground installations. These grips are woven in galvanized steel."
2850072,MP10024,"Industrial Grade - Pulling Grips, Medium Duty - Short Length, Flexible Eye, T-Type Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Medium duty pulling grips are recommended for heavy or rugged applications, and are ideally suited for overhead and underground installations. These grips are woven in galvanized steel."
2850070,MCS300PI,"ArrowLink SPD Switch Connectors. Designed from the ground up with leading contractor input, the ArrowLink SPD connector simplifies wiring device installation, saving time and space by connecting directly to the building wire and eliminating wire connectors and pigtail leads that overcrowd typical device installations."
2850065,MCR300FTSTNG,"ArrowLink SPD Receptacle Connectors. Designed from the ground up with leading contractor input, the ArrowLink SPD connector simplifies wiring device installation, saving time and space by connecting directly to the building wire and eliminating wire connectors and pigtail leads that overcrowd typical device installations. The ArrowLink SPD connector provides installation benefits where leaded connections fall short. ArrowLink SPD eliminates pigtails at rough-in, enabling ground breaking labor savings."
2850064,MCR300FTST,"ArrowLink SPD Receptacle Connectors. Designed from the ground up with leading contractor input, the ArrowLink SPD connector simplifies wiring device installation, saving time and space by connecting directly to the building wire and eliminating wire connectors and pigtail leads that overcrowd typical device installations. The ArrowLink SPD connector provides installation benefits where leaded connections fall short. ArrowLink SPD eliminates pigtails at rough-in, enabling ground breaking labor savings."
2850063,MCR300FTPING,"ArrowLink SPD Receptacle Connectors. Designed from the ground up with leading contractor input, the ArrowLink SPD connector simplifies wiring device installation, saving time and space by connecting directly to the building wire and eliminating wire connectors and pigtail leads that overcrowd typical device installations. The ArrowLink SPD connector provides installation benefits where leaded connections fall short. ArrowLink SPD eliminates pigtails at rough-in, enabling ground breaking labor savings."
2850062,MCR300FTPI,"ArrowLink SPD Receptacle Connectors. Designed from the ground up with leading contractor input, the ArrowLink SPD connector simplifies wiring device installation, saving time and space by connecting directly to the building wire and eliminating wire connectors and pigtail leads that overcrowd typical device installations. The ArrowLink SPD connector provides installation benefits where leaded connections fall short. ArrowLink SPD eliminates pigtails at rough-in, enabling ground breaking labor savings."
2850060,MCR250SOL,"ArrowLink Receptacle Connectors. Arrow Hart’s factory terminated ArrowLink system revolutionizes device installation, unleashing groundbreaking labor savings in installation and maintenance by eliminating traditional pigtailing, terminal connections and taping. Use ArrowLink on your next job to reduce labor costs, eliminate installation errors, save money and win! Connectors shipped with re-usable protective covering that allows circuit testing while protecting the connection from foreign matter. Available in solid wire or stranded wire."
2850059,MCR125STR,"ArrowLink Receptacle Connectors. Arrow Hart’s factory terminated ArrowLink system revolutionizes device installation, unleashing groundbreaking labor savings in installation and maintenance by eliminating traditional pigtailing, terminal connections and taping. Use ArrowLink on your next job to reduce labor costs, eliminate installation errors, save money and win! Connectors shipped with re-usable protective covering that allows circuit testing while protecting the connection from foreign matter. Available in solid wire or stranded wire."
